"Row ID","Station ID","Station Name","Station Province","Station Latitude","Station Longitude","Location","Station Elevation (m)","Station Climate Identifier","Station WMO Identifier","Station TC Identifier","Year","Month","Day","Data Quality","Date","Maximum Temperature (C)","Minimum Temperature (C)","Mean Temperature (C)","Heating Degree Days (C)","Cooling Degree Days (C)","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precipitation (mm)","Snow on Ground (cm)","Speed of Maximum Wind Gust (km/h)","Direction of Maximum Wind Gust (10s Deg)"
"2779320121030","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2012","10","30","†","2012/10/30","-3.3","-8.4","-5.9","23.9","0",,"M",,"M","0",,,
"187020120921","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2012","9","21",,"2012/09/21","24","8.8","16.4","1.6","0","0",,"0",,"0","0",,
"4685020130719","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2013","7","19","†","2013/07/19","24.1","12.6","18.4","0","0.4",,"M",,"M","0.4",,,
"3090720161223","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2016","12","23","†","2016/12/23","-3.2","-9.3","-6.3","24.3","0",,"M",,"M","0",,"<31",
"3090720130709","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2013","7","9","†","2013/07/09","26.5","10.4","18.5","0","0.5",,"M",,"M","0",,"52","3"
"4691120130604","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2013","6","4","†","2013/06/04","21.2","4.9","13.1","4.9","0",,"M",,"M","0",,,
"3090720000621","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","6","21",,"2000/06/21",,,,,,,,,,,,,
"2779320150830","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2015","8","30","†","2015/08/30","24.8","3.6","14.2","3.8","0",,"M",,"M",,,,
"4178320151229","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2015","12","29","†","2015/12/29","-7.7","-21.9","-14.8","32.8","0",,"M",,"M",,,"<31",
"5175820150602","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2015","6","2","‡","2015/06/02","17.4","4.2","10.8","7.2","0",,"M",,"M","7.1",,"35","12"
"4685020141020","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2014","10","20","†","2014/10/20","21.3","-0.8","10.3","7.7","0",,"M",,"M","0",,,
"2749220140724","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2014","7","24","†","2014/07/24","24.3","13.1","18.7","0","0.7",,"M",,"M","0",,"43","27"
"5175820160903","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2016","9","3","‡","2016/09/03",,,,,,,,,,,,,
"2749220140811","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2014","8","11","†","2014/08/11","27.6","14.2","20.9","0","2.9",,"M",,"M","0",,"<31",
"4178320040205","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2004","2","5",,"2004/02/05","-2.5","-28.3","-15.4","33.4","0",,,,,"0",,,
"4708820120319","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2012","3","19","†","2012/03/19","-1.5","-6.3","-3.9","21.9","0",,"M",,"M","0",,,
"4685020150305","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2015","3","5","†","2015/03/05","5.3","-6","-0.4","18.4","0",,"M",,"M",,,,
"2779320130108","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2013","1","8","†","2013/01/08","0","-12.6","-6.3","24.3","0",,"M",,"M","0","15",,
"2779320120331","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2012","3","31","†","2012/03/31","10.3","-5.9","2.2","15.8","0",,"M",,"M","0",,,
"4685020131020","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2013","10","20","†","2013/10/20","14.7","0.6","7.7","10.3","0",,"M",,"M","0",,,
"4691120080915","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2008","9","15","†","2008/09/15",,"3.3",,,,,"M",,"M",,,,
"2749220170302","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","3","2","†","2017/03/02","-0.3","-18","-9.2","27.2","0",,"M",,"M","0","10","<31",
"2779320120528","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2012","5","28","†","2012/05/28","19.5","0.4","10","8","0",,"M",,"M","0",,,
"4178320150728","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2015","7","28","†","2015/07/28","23.2","7.2","15.2","2.8","0",,"M",,"M",,,"39","34"
"5175820150307","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2015","3","7","‡","2015/03/07","6.5","-1.9","2.3","15.7","0",,"M",,"M","0",,"<31",
"2779320161026","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2016","10","26","†","2016/10/26","6.9","0.3","3.6","14.4","0",,"M",,"M","0.7",,,
"2721420111208","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2011","12","8","†","2011/12/08","-9.2","-17","-13.1","31.1","0",,"M",,"M",,,,
"2721420140729","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2014","7","29","†","2014/07/29","29.8","16.2","23","0","5",,"M",,"M",,,,
"4708820130506","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2013","5","6","†","2013/05/06","29.8","7.2","18.5","0","0.5",,"M",,"M","0",,,
"4691120140322","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2014","3","22","†","2014/03/22","-8.9","-20.4","-14.7","32.7","0",,"M",,"M","0",,,
"2721420130222","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2013","2","22","†","2013/02/22","1","-12.6","-5.8","23.8","0",,"M",,"M",,,,
"4691120150524","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2015","5","24","†","2015/05/24","27.1","8.8","18","0","0",,"M",,"M","0",,,
"187020160610","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2016","6","10","†","2016/06/10","20.5","9","14.8","3.2","0","0.6",,"0",,"0.6","0",,
"2749220120712","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2012","7","12","†","2012/07/12","27","14.9","21","0","3",,"M",,"M","24.7",,"41","21"
"187020140407","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2014","4","7",,"2014/04/07","12.3","-0.4","6","12","0","0",,"0",,"0","0",,
"2779320120303","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2012","3","3","†","2012/03/03","2.7","-5.3","-1.3","19.3","0",,"M",,"M","0","12",,
"187020160718","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2016","7","18","†","2016/07/18","24","13","18.5","0","0.5","0","T","0",,"0","0",,
"4685020161009","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2016","10","9","†","2016/10/09","1.7",,,,,,"M",,"M",,,,
"2721420120529","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2012","5","29","†","2012/05/29","19.9","7.9","13.9","4.1","0",,"M",,"M","0",,,
"187020120212","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2012","2","12",,"2012/02/12","7.6","-13.5","-3","21","0","0",,"0",,"0","3",,
"4178320130522","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2013","5","22","†","2013/05/22","22.2","7.2","14.7","3.3","0",,"M",,"M",,,"50","14"
"4178320161119","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2016","11","19","†","2016/11/19","-2.7","-4.8","-3.8","21.8","0",,"M",,"M",,,"37","15"
"4178320131205","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2013","12","5","†","2013/12/05",,"-32.7",,,,,"M",,"M",,,,
"2749220160215","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2016","2","15","†","2016/02/15","4.5","-0.8","1.9","16.1","0",,"M",,"M","0","18","50","29"
"2779320160825","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2016","8","25","†","2016/08/25","17.8","8.3","13.1","4.9","0",,"M",,"M","3.8",,,
"5175820160814","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2016","8","14","‡","2016/08/14","26.1","11.3","18.7","0","0.7",,"M",,"M","0",,"<31",
"187020150109","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2015","1","9","†","2015/01/09","-15","-26.5","-20.8","38.8","0","0",,"0",,"0","22",,
"4691120150718","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2015","7","18","†","2015/07/18","24.6","10.1","17.4","0.6","0",,"M",,"M",,,,
"4708820121118","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2012","11","18","†","2012/11/18","-3.6","-8.2","-5.9","23.9","0",,"M",,"M","1",,,
"4178320111004","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2011","10","4","†","2011/10/04","8.6","1.9","5.3","12.7","0",,"M",,"M",,,"<31",
"4691120110913","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2011","9","13","†","2011/09/13","11.4","1.1","6.3","11.7","0",,"M",,"M","0",,,
"4685020121206","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2012","12","6","†","2012/12/06","-15.1","-23.6","-19.4","37.4","0",,"M",,"M","0",,,
"4708820150811","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2015","8","11","†","2015/08/11","30.4","12.6","21.5","0","3.5",,"M",,"M","0",,,
"4691120150503","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2015","5","3","†","2015/05/03","11.6","-0.4","5.6","12.4","0",,"M",,"M","0",,,
"2721420140524","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2014","5","24","†","2014/05/24","20.4","10.7","15.6","2.4","0",,"M",,"M",,,,
"187020160119","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2016","1","19","†","2016/01/19","-11","-17","-14","32","0","0",,"1.2",,"0.4","0",,
"4708820130911","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2013","9","11","†","2013/09/11","24.1","3.8","14","4","0",,"M",,"M",,,,
"2749220130922","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2013","9","22","†","2013/09/22","21.1","5.1","13.1","4.9","0",,"M",,"M","0",,"33","28"
"4178320161203","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2016","12","3","†","2016/12/03","4.1","-7.6","-1.8","19.8","0",,"M",,"M",,,"<31",
"2749220170209","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","2","9","†","2017/02/09","-10.9","-18","-14.5","32.5","0",,"M",,"M","0.7","19","<31",
"4691120130731","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2013","7","31","†","2013/07/31","22.6","6.9","14.8","3.2","0",,"M",,"M","0",,,
"4691120130221","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2013","2","21","†","2013/02/21","-5.5","-14.3","-9.9","27.9","0",,"M",,"M","0",,,
"5175820130625","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2013","6","25","‡","2013/06/25",,,,,,,,,,,,,
"2749220160515","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2016","5","15","†","2016/05/15","21.2","5.1","13.2","4.8","0",,"M",,"M","0",,"33","13"
"2779320140327","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2014","3","27","†","2014/03/27","-4.3","-21.6","-13","31","0",,"M",,"M","1.9",,,
"4685020120503","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2012","5","3","†","2012/05/03","11.2","0.4","5.8","12.2","0",,"M",,"M",,,,
"5175820150130","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2015","1","30","‡","2015/01/30","1.1","-14.1","-6.5","24.5","0",,"M",,"M","0",,"<31",
"4708820121104","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2012","11","4","†","2012/11/04","5.2","-6.3","-0.6","18.6","0",,"M",,"M","0",,,
"5175820170113","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2017","1","13","‡","2017/01/13","-2.9","-21.7","-12.3","30.3","0",,"M",,"M","0",,"41","18"
"187020150415","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2015","4","15","†","2015/04/15","14","-2","6","12","0","0",,"0",,"0","0",,
"187020120812","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2012","8","12",,"2012/08/12","23.7","9.5","16.6","1.4","0","0",,"0",,"0","0",,
"3090720120905","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2012","9","5","†","2012/09/05","17.8","9.6","13.7","4.3","0",,"M",,"M","1",,"39","32"
"4691120130123","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2013","1","23","†","2013/01/23","-13.9","-17.4","-15.7","33.7","0",,"M",,"M","1.1",,,
"187020151125","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2015","11","25","†","2015/11/25","-4","-20","-12","30","0","0",,"0",,"0","15",,
"4708820090128","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2009","1","28","†","2009/01/28","-2.9","-10.8","-6.9","24.9","0",,"M",,"M","0",,,
"4178320141019","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2014","10","19","†","2014/10/19","19.2","-2.5","8.4","9.6","0",,"M",,"M",,,"<31",
"2721420130516","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2013","5","16","†","2013/05/16","19.9","8.4","14.2","3.8","0",,"M",,"M","0",,,
"2779320141201","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2014","12","1","†","2014/12/01","-12.1","-26.1","-19.1","37.1","0",,"M",,"M","0","15",,
"4691120120923","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2012","9","23","†","2012/09/23","24.4","4.5","14.5","3.5","0",,"M",,"M","0",,,
"4178320160122","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2016","1","22","†","2016/01/22","-4.9","-16.6","-10.8","28.8","0",,"M",,"M",,,"<31",
"3090720141104","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2014","11","4","†","2014/11/04","3.2","-3.3","-0.1","18.1","0",,"M",,"M","0.5",,"<31",
"3090720160723","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2016","7","23","†","2016/07/23","21.6","11.2","16.4","1.6","0",,"M",,"M","0",,"33","32"
"4708820170216","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2017","2","16","†","2017/02/16","8.5","2.7","5.6","12.4","0",,"M",,"M",,,,
"2721420140904","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2014","9","4","†","2014/09/04","18.4","6","12.2","5.8","0",,"M",,"M",,,,
"2749220170107","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2017","1","7","†","2017/01/07","-16.1","-20.9","-18.5","36.5","0",,"M",,"M","0.4","15","<31",
"4178320140530","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2014","5","30","†","2014/05/30","20.7","7.2","14","4","0",,"M",,"M",,,"33","24"
"4708820130516","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2013","5","16","†","2013/05/16","20.6","9.4","15","3","0",,"M",,"M","0",,,
"5175820140713","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2014","7","13","‡","2014/07/13","28.3","10.8","19.6","0","1.6",,"M",,"M","0",,"<31",
"187020130510","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2013","5","10",,"2013/05/10","13.9","4","9","9","0","0",,"0",,"0","0",,
"5175820130422","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2013","4","22","‡","2013/04/22",,,,,,,,,,,,,
"4708820111125","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2011","11","25","†","2011/11/25","0.7","-10.9","-5.1","23.1","0",,"M",,"M",,,,
"4685020120420","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2012","4","20","†","2012/04/20",,"2.8",,,,,"M",,"M",,,,
"2721420161208","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2016","12","8","†","2016/12/08","-18.1","-24.4","-21.3","39.3","0",,"M",,"M","0.2","1","<31",
"3090720111031","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2011","10","31","†","2011/10/31","8.9","-1.4","3.8","14.2","0",,"M",,"M","0",,"54","29"
"187020150801","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2015","8","1","†","2015/08/01","24","13.5","18.8","0","0.8","4",,"0",,"4","0",,
"187020131126","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2013","11","26",,"2013/11/26","4.1","-9","-2.5","20.5","0","0",,"0",,"0","23",,
"2779320170120","27793","EDMONTON INTERNATIONAL CS","ALBERTA","53.31","-113.61","(53.31, -113.61)","715","3012206","71155","XEG","2017","1","20","†","2017/01/20","4.7","-10.6","-3","21","0",,"M",,"M","0","7",,
"3090720150121","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2015","1","21","†","2015/01/21","4.5","-7.9","-1.7","19.7","0",,"M",,"M","0.5",,"32","21"
"4178320140624","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2014","6","24","†","2014/06/24","24.9","10.7","17.8","0.2","0",,"M",,"M",,,"35","16"
